Adcyap1r1_4_se	Adcyap1r1_4	282
Adcyap1r1_4_e2	Adcyap1r1_4	201
Adcyap1r1_7_e1	Adcyap1r1_7	201
Adcyap1r1_7_se	Adcyap1r1_7	285
Adcyap1r1_7_e2	Adcyap1r1_7	201
Add1_2_e1	Add1_2	201
Add1_2_se	Add1_2	238
Add1_2_e2	Add1_2	201
Add1_4_e1	Add1_4	201
Add1_4_se	Add1_4	235
Add1_4_e2	Add1_4	201
Add1_6_e1	Add1_6	201
Add1_6_se	Add1_6	288
Add1_6_e2	Add1_6	201
Add1_7_e1	Add1_7	201
Add1_7_se	Add1_7	480
Add1_7_e2	Add1_7	201
Adgra1_1_e1	Adgra1_1	201
Adgra1_1_se	Adgra1_1	791
Adgra1_1_e2	Adgra1_1	201
Adgrb2_3_e1	Adgrb2_3	201
Adgrb2_3_se	Adgrb2_3	300
Adgrb2_3_e2	Adgrb2_3	201
Adgrb3_4_e1	Adgrb3_4	201
Adgrb3_4_se	Adgrb3_4	306
Adgrb3_4_e2	Adgrb3_4	201
Adgrl2_13_e1	Adgrl2_13	201
Adgrl2_13_se	Adgrl2_13	330
Adgrl2_13_e2	Adgrl2_13	201
Adgrl2_16_e1	Adgrl2_16	201
Adgrl2_16_se	Adgrl2_16	240
Adgrl2_16_e2	Adgrl2_16	201
Adgrl2_21_e1	Adgrl2_21	201
Adgrl2_21_se	Adgrl2_21	246
Adgrl2_21_e2	Adgrl2_21	201
Adora1_1_e1	Adora1_1	201
Adora1_1_se	Adora1_1	633
Adora1_1_e2	Adora1_1	201
Adora1_2_e1	Adora1_2	201
Adora1_2_se	Adora1_2	599
Adora1_2_e2	Adora1_2	201
Adpgk_1_e1	Adpgk_1	201
Adpgk_1_se	Adpgk_1	398
Adpgk_1_e2	Adpgk_1	201
Adprm_1_e1	Adprm_1	201
Adprm_1_se	Adprm_1	299
Adprm_1_e2	Adprm_1	201
Adsl_4_e1	Adsl_4	201
Adsl_4_se	Adsl_4	281
Adsl_4_e2	Adsl_4	201
Aen_1_e1	Aen_1	201
Aen_1_se	Aen_1	688
Aen_1_e2	Aen_1	201
Aen_2_e1	Aen_2	201
Aen_2_se	Aen_2	802
Aen_2_e2	Aen_2	201
Afg3l1_1_e1	Afg3l1_1	201
Afg3l1_1_se	Afg3l1_1	317
Afg3l1_1_e2	Afg3l1_1	201
Aftph_4_e1	Aftph_4	201
Aftph_4_se	Aftph_4	282
Aftph_4_e2	Aftph_4	201
Agbl5_3_e1	Agbl5_3	152
Agbl5_3_se	Agbl5_3	188
Agbl5_3_e2	Agbl5_3	150
Agrn_10_e1	Agrn_10	201
Agrn_10_se	Agrn_10	975
Agrn_10_e2	Agrn_10	182
Agrn_11_e1	Agrn_11	201
Agrn_11_se	Agrn_11	206
Agrn_11_e2	Agrn_11	182
Agrn_7_e1	Agrn_7	201
Agrn_7_se	Agrn_7	234
Agrn_7_e2	Agrn_7	201
Agtpbp1_11_e1	Agtpbp1_11	201
Agtpbp1_11_se	Agtpbp1_11	239
Agtpbp1_11_e2	Agtpbp1_11	201
Agtpbp1_6_e1	Agtpbp1_6	201
Agtpbp1_6_se	Agtpbp1_6	348
Agtpbp1_6_e2	Agtpbp1_6	201
Agtpbp1_8_e1	Agtpbp1_8	201
Agtpbp1_8_se	Agtpbp1_8	362
Agtpbp1_8_e2	Agtpbp1_8	201
Ahcyl1_3_e1	Ahcyl1_3	201
Ahcyl1_3_se	Ahcyl1_3	308
Ahcyl1_3_e2	Ahcyl1_3	201
Ahi1_2_e1	Ahi1_2	201
Ahi1_2_se	Ahi1_2	228
Ahi1_2_e2	Ahi1_2	201
Akap9_10_e1	Akap9_10	201
Akap9_10_se	Akap9_10	255
Akap9_10_e2	Akap9_10	201
Akr7a5_2_e1	Akr7a5_2	201
Akr7a5_2_se	Akr7a5_2	298
Akr7a5_2_e2	Akr7a5_2	201
Aktip_3_e1	Aktip_3	201
Aktip_3_se	Aktip_3	282
Aktip_3_e2	Aktip_3	201
Alcam_1_e1	Alcam_1	201
Alcam_1_se	Alcam_1	240
Alcam_1_e2	Alcam_1	201
Aldh3a2_1_e1	Aldh3a2_1	201
Aldh3a2_1_se	Aldh3a2_1	314
Aldh3a2_1_e2	Aldh3a2_1	201
Aldh3a2_2_e1	Aldh3a2_2	201
Aldh3a2_2_se	Aldh3a2_2	362
Aldh3a2_2_e2	Aldh3a2_2	201
Aldh4a1_1_e1	Aldh4a1_1	201
Aldh4a1_1_se	Aldh4a1_1	354
Aldh4a1_1_e2	Aldh4a1_1	201
Aldh7a1_7_e1	Aldh7a1_7	201
Aldh7a1_7_se	Aldh7a1_7	308
Aldh7a1_7_e2	Aldh7a1_7	201
Alg14_2_e1	Alg14_2	201
Alg14_2_se	Alg14_2	356
Alg14_2_e2	Alg14_2	201
Alg3_2_e1	Alg3_2	149
Alg3_2_se	Alg3_2	249
Alg3_2_e2	Alg3_2	201
Alg3_5_e1	Alg3_5	201
Alg3_5_se	Alg3_5	309
Alg3_5_e2	Alg3_5	148
Alg9_2_e1	Alg9_2	201
Alg9_2_se	Alg9_2	272
Alg9_2_e2	Alg9_2	201
Alg9_4_e1	Alg9_4	201
Alg9_4_se	Alg9_4	324
Alg9_4_e2	Alg9_4	201
Alg9_6_e1	Alg9_6	201
Alg9_6_se	Alg9_6	332
Alg9_6_e2	Alg9_6	201
Alkbh3_3_e1	Alkbh3_3	201
Alkbh3_3_se	Alkbh3_3	347
Alkbh3_3_e2	Alkbh3_3	201
Alkbh7_2_e1	Alkbh7_2	201
Alkbh7_2_se	Alkbh7_2	328
Alkbh7_2_e2	Alkbh7_2	155
Ambra1_7_e1	Ambra1_7	201
Ambra1_7_se	Ambra1_7	288
Ambra1_7_e2	Ambra1_7	201
Amn1_3_e1	Amn1_3	201
Amn1_3_se	Amn1_3	334
Amn1_3_e2	Amn1_3	201
Amn1_5_e1	Amn1_5	201
Amn1_5_se	Amn1_5	334
Amn1_5_e2	Amn1_5	201
Amn1_7_e1	Amn1_7	201
Amn1_7_se	Amn1_7	346
Amn1_7_e2	Amn1_7	201
Anapc16_4_e1	Anapc16_4	201
Anapc16_4_se	Anapc16_4	251
Anapc16_4_e2	Anapc16_4	201
Angel2_1_e1	Angel2_1	201
Angel2_1_se	Angel2_1	271
Angel2_1_e2	Angel2_1	201
Angel2_3_e1	Angel2_3	201
Angel2_3_se	Angel2_3	328
Angel2_3_e2	Angel2_3	201
Angel2_5_e1	Angel2_5	201
Angel2_5_se	Angel2_5	527
Angel2_5_e2	Angel2_5	201
Ank2_11_e1	Ank2_11	201
Ank2_11_se	Ank2_11	384
Ank2_11_e2	Ank2_11	201
Ank2_13_e1	Ank2_13	201
Ank2_13_se	Ank2_13	300
Ank2_13_e2	Ank2_13	201
Ank2_14_e1	Ank2_14	201
Ank2_14_se	Ank2_14	300
Ank2_14_e2	Ank2_14	201
Ank2_3_e1	Ank2_3	201
Ank2_3_se	Ank2_3	213
Ank2_3_e2	Ank2_3	201
Ank2_9_e1	Ank2_9	201
Ank2_9_se	Ank2_9	300
Ank2_9_e2	Ank2_9	201
Ank3_10_e1	Ank3_10	201
Ank3_10_se	Ank3_10	225
Ank3_10_e2	Ank3_10	201
Ankfy1_5_e1	Ankfy1_5	201
Ankfy1_5_se	Ankfy1_5	337
Ankfy1_5_e2	Ankfy1_5	201
Ankrd10_nmdSE_1_e1	Ankrd10_nmdSE_1	201
Ankrd10_nmdSE_1_se	Ankrd10_nmdSE_1	313
Ankrd10_nmdSE_1_e2	Ankrd10_nmdSE_1	201
Ankrd10_nmdSE_2_e1	Ankrd10_nmdSE_2	201
Ankrd10_nmdSE_2_se	Ankrd10_nmdSE_2	363
Ankrd10_nmdSE_2_e2	Ankrd10_nmdSE_2	201
Ankrd11_nmdSE_1_e1	Ankrd11_nmdSE_1	201
Ankrd11_nmdSE_1_se	Ankrd11_nmdSE_1	298
Ankrd11_nmdSE_1_e2	Ankrd11_nmdSE_1	201
Ankrd12_2_e1	Ankrd12_2	201
Ankrd12_2_se	Ankrd12_2	270
Ankrd12_2_e2	Ankrd12_2	201
Ankrd16_nmdSE_1_e1	Ankrd16_nmdSE_1	201
Ankrd16_nmdSE_1_se	Ankrd16_nmdSE_1	339
Ankrd16_nmdSE_1_e2	Ankrd16_nmdSE_1	201
Ankrd16_nmdSE_2_e1	Ankrd16_nmdSE_2	201
Ankrd16_nmdSE_2_se	Ankrd16_nmdSE_2	292
Ankrd16_nmdSE_2_e2	Ankrd16_nmdSE_2	201
Ankrd17_1_e1	Ankrd17_1	201
Ankrd17_1_se	Ankrd17_1	954
Ankrd17_1_e2	Ankrd17_1	201
Ankrd54_1_e1	Ankrd54_1	191
Ankrd54_1_se	Ankrd54_1	230
Ankrd54_1_e2	Ankrd54_1	191
Ankrd54_2_e1	Ankrd54_2	201
Ankrd54_2_se	Ankrd54_2	300
Ankrd54_2_e2	Ankrd54_2	201
Ankrd54_nmdSE_1_e1	Ankrd54_nmdSE_1	201
Ankrd54_nmdSE_1_se	Ankrd54_nmdSE_1	295
Ankrd54_nmdSE_1_e2	Ankrd54_nmdSE_1	201
Anks1b_7_e1	Anks1b_7	201
Anks1b_7_se	Anks1b_7	381
Anks1b_7_e2	Anks1b_7	201
Anks3_11_e1	Anks3_11	151
Anks3_11_se	Anks3_11	240
Anks3_11_e2	Anks3_11	201
Anks3_16_e1	Anks3_16	201
Anks3_16_se	Anks3_16	400
Anks3_16_e2	Anks3_16	201
Anks3_18_e1	Anks3_18	201
Anks3_18_se	Anks3_18	400
Anks3_18_e2	Anks3_18	201
Anks3_3_e1	Anks3_3	201
Anks3_3_se	Anks3_3	373
Anks3_3_e2	Anks3_3	201
Ap1ar_2_e1	Ap1ar_2	201
Ap1ar_2_se	Ap1ar_2	300
Ap1ar_2_e2	Ap1ar_2	201
Ap1b1_4_e1	Ap1b1_4	201
Ap1b1_4_se	Ap1b1_4	222
Ap1b1_4_e2	Ap1b1_4	201
Ap2a1_2_e1	Ap2a1_2	201
Ap2a1_2_se	Ap2a1_2	267
Ap2a1_2_e2	Ap2a1_2	201
Ap2b1_6_e1	Ap2b1_6	201
Ap2b1_6_se	Ap2b1_6	243
Ap2b1_6_e2	Ap2b1_6	201
Ap5s1_1_e1	Ap5s1_1	201
Ap5s1_1_se	Ap5s1_1	412
Ap5s1_1_e2	Ap5s1_1	201
Apba1_1_e1	Apba1_1	201
Apba1_1_se	Apba1_1	234
Apba1_1_e2	Apba1_1	201
Apba2_8_e1	Apba2_8	201
Apba2_8_se	Apba2_8	237
Apba2_8_e2	Apba2_8	201
Apbb1_3_e1	Apbb1_3	201
Apbb1_3_se	Apbb1_3	156
Apbb1_3_e2	Apbb1_3	150
Apbb2_2_e1	Apbb2_2	201
Apbb2_2_se	Apbb2_2	264
Apbb2_2_e2	Apbb2_2	201
Apc_4_e1	Apc_4	201
Apc_4_se	Apc_4	306
Apc_4_e2	Apc_4	201
Apeh_4_e1	Apeh_4	201
Apeh_4_se	Apeh_4	328
Apeh_4_e2	Apeh_4	201
Apip_1_e1	Apip_1	201
Apip_1_se	Apip_1	250
Apip_1_e2	Apip_1	201
Aplp2_2_e1	Aplp2_2	201
Aplp2_2_se	Aplp2_2	369
Aplp2_2_e2	Aplp2_2	201
Aplp2_3_e1	Aplp2_3	201
Aplp2_3_se	Aplp2_3	237
Aplp2_3_e2	Aplp2_3	201
Apmap_2_e1	Apmap_2	201
Apmap_2_se	Apmap_2	291
Apmap_2_e2	Apmap_2	201
Arfgap1_2_e1	Arfgap1_2	201
Arfgap1_2_se	Arfgap1_2	414
Arfgap1_2_e2	Arfgap1_2	201
Arfgap1_5_e1	Arfgap1_5	201
Arfgap1_5_se	Arfgap1_5	482
Arfgap1_5_e2	Arfgap1_5	201
Arfgap1_7_e1	Arfgap1_7	201
Arfgap1_7_se	Arfgap1_7	231
Arfgap1_7_e2	Arfgap1_7	201
Arfip2_nmdSE_1_e1	Arfip2_nmdSE_1	201
Arfip2_nmdSE_1_se	Arfip2_nmdSE_1	362
Arfip2_nmdSE_1_e2	Arfip2_nmdSE_1	185
Arfrp1_9_e1	Arfrp1_9	201
Arfrp1_9_se	Arfrp1_9	272
Arfrp1_9_e2	Arfrp1_9	201
Arhgap12_3_e1	Arhgap12_3	201
Arhgap12_3_se	Arhgap12_3	956
Arhgap12_3_e2	Arhgap12_3	201
Arhgap12_4_e1	Arhgap12_4	201
Arhgap12_4_se	Arhgap12_4	276
Arhgap12_4_e2	Arhgap12_4	201
Arhgap12_5_e1	Arhgap12_5	201
Arhgap12_5_se	Arhgap12_5	342
Arhgap12_5_e2	Arhgap12_5	201
Arhgap12_9_e1	Arhgap12_9	201
Arhgap12_9_se	Arhgap12_9	238
Arhgap12_9_e2	Arhgap12_9	201
Arhgap1_5_e1	Arhgap1_5	201
Arhgap1_5_se	Arhgap1_5	261
Arhgap1_5_e2	Arhgap1_5	201
Arhgap33_1_e1	Arhgap33_1	201
Arhgap33_1_se	Arhgap33_1	311
Arhgap33_1_e2	Arhgap33_1	201
Arhgap33_4_e1	Arhgap33_4	201
Arhgap33_4_se	Arhgap33_4	284
Arhgap33_4_e2	Arhgap33_4	201
Arhgap44_3_e1	Arhgap44_3	201
Arhgap44_3_se	Arhgap44_3	253
Arhgap44_3_e2	Arhgap44_3	201
Arhgef10l_nmdSE_2_e1	Arhgef10l_nmdSE_2	201
Arhgef10l_nmdSE_2_se	Arhgef10l_nmdSE_2	326
Arhgef10l_nmdSE_2_e2	Arhgef10l_nmdSE_2	201
Arhgef15_2_e1	Arhgef15_2	145
Arhgef15_2_se	Arhgef15_2	229
Arhgef15_2_e2	Arhgef15_2	201
Arhgef40_3_e1	Arhgef40_3	201
Arhgef40_3_se	Arhgef40_3	345
Arhgef40_3_e2	Arhgef40_3	201
Arhgef40_6_e1	Arhgef40_6	168
Arhgef40_6_se	Arhgef40_6	134
Arhgef40_6_e2	Arhgef40_6	145
Arhgef40_7_e1	Arhgef40_7	201
Arhgef40_7_se	Arhgef40_7	306
Arhgef40_7_e2	Arhgef40_7	201
Arhgef7_4_e1	Arhgef7_4	201
Arhgef7_4_se	Arhgef7_4	378
Arhgef7_4_e2	Arhgef7_4	201
Arhgef9_2_e1	Arhgef9_2	201
Arhgef9_2_se	Arhgef9_2	263
Arhgef9_2_e2	Arhgef9_2	201
Armc8_4_e1	Armc8_4	201
Armc8_4_se	Armc8_4	278
Armc8_4_e2	Armc8_4	201
Armc9_4_e1	Armc9_4	201
Armc9_4_se	Armc9_4	317
Armc9_4_e2	Armc9_4	201
Armcx1_1_e1	Armcx1_1	201
Armcx1_1_se	Armcx1_1	293
Armcx1_1_e2	Armcx1_1	201
Armcx1_2_e1	Armcx1_2	201
Armcx1_2_se	Armcx1_2	244
Armcx1_2_e2	Armcx1_2	151
Armcx1_3_e1	Armcx1_3	201
Armcx1_3_se	Armcx1_3	293
Armcx1_3_e2	Armcx1_3	201
Armcx1_4_e1	Armcx1_4	201
Armcx1_4_se	Armcx1_4	244
Armcx1_4_e2	Armcx1_4	151
Armcx1_5_e1	Armcx1_5	201
Armcx1_5_se	Armcx1_5	600
Armcx1_5_e2	Armcx1_5	151
Armcx1_6_e1	Armcx1_6	201
Armcx1_6_se	Armcx1_6	314
Armcx1_6_e2	Armcx1_6	151
Armcx2_1_e1	Armcx2_1	163
Armcx2_1_se	Armcx2_1	177
Armcx2_1_e2	Armcx2_1	154
Arrdc3_1_e1	Arrdc3_1	201
Arrdc3_1_se	Arrdc3_1	349
Arrdc3_1_e2	Arrdc3_1	201
Arvcf_5_e1	Arvcf_5	201
Arvcf_5_se	Arvcf_5	219
Arvcf_5_e2	Arvcf_5	201
Asap1_4_e1	Asap1_4	201
Asap1_4_se	Asap1_4	372
Asap1_4_e2	Asap1_4	201
Ascc1_2_e1	Ascc1_2	201
Ascc1_2_se	Ascc1_2	299
Ascc1_2_e2	Ascc1_2	201
Asph_5_e1	Asph_5	201
Asph_5_se	Asph_5	246
Asph_5_e2	Asph_5	201
Aspscr1_9_e1	Aspscr1_9	201
Aspscr1_9_se	Aspscr1_9	264
Aspscr1_9_e2	Aspscr1_9	201
Atat1_15_e1	Atat1_15	201
Atat1_15_se	Atat1_15	284
Atat1_15_e2	Atat1_15	201
Atat1_4_e1	Atat1_4	201
Atat1_4_se	Atat1_4	226
Atat1_4_e2	Atat1_4	157
Atat1_nmdSE_1_e1	Atat1_nmdSE_1	201
Atat1_nmdSE_1_se	Atat1_nmdSE_1	284
Atat1_nmdSE_1_e2	Atat1_nmdSE_1	201
Atf2_10_e1	Atf2_10	201
Atf2_10_se	Atf2_10	380
Atf2_10_e2	Atf2_10	201
Atf2_8_e1	Atf2_8	201
Atf2_8_se	Atf2_8	264
Atf2_8_e2	Atf2_8	201
Atg13_1_e1	Atg13_1	201
Atg13_1_se	Atg13_1	312
Atg13_1_e2	Atg13_1	201
Atg13_4_e1	Atg13_4	201
Atg13_4_se	Atg13_4	279
Atg13_4_e2	Atg13_4	201
Atg13_5_e1	Atg13_5	201
Atg13_5_se	Atg13_5	300
Atg13_5_e2	Atg13_5	201
Atg16l1_2_e1	Atg16l1_2	201
Atg16l1_2_se	Atg16l1_2	258
Atg16l1_2_e2	Atg16l1_2	201
Atg16l1_4_e1	Atg16l1_4	201
Atg16l1_4_se	Atg16l1_4	249
Atg16l1_4_e2	Atg16l1_4	201
Atg5_3_e1	Atg5_3	201
Atg5_3_se	Atg5_3	280
Atg5_3_e2	Atg5_3	201
Atp11b_6_e1	Atp11b_6	201
Atp11b_6_se	Atp11b_6	266
Atp11b_6_e2	Atp11b_6	201
Atp11b_7_e1	Atp11b_7	201
Atp11b_7_se	Atp11b_7	327
Atp11b_7_e2	Atp11b_7	201
Atp2c1_4_e1	Atp2c1_4	201
Atp2c1_4_se	Atp2c1_4	213
Atp2c1_4_e2	Atp2c1_4	201
Atp5h_4_e1	Atp5h_4	201
Atp5h_4_se	Atp5h_4	303
Atp5h_4_e2	Atp5h_4	201
Atp5s_1_e1	Atp5s_1	201
Atp5s_1_se	Atp5s_1	312
Atp5s_1_e2	Atp5s_1	201
Atp6v0a1_8_e1	Atp6v0a1_8	201
Atp6v0a1_8_se	Atp6v0a1_8	219
Atp6v0a1_8_e2	Atp6v0a1_8	201
Atp6v1h_5_e1	Atp6v1h_5	201
Atp6v1h_5_se	Atp6v1h_5	255
Atp6v1h_5_e2	Atp6v1h_5	201
Atp8a1_3_e1	Atp8a1_3	201
Atp8a1_3_se	Atp8a1_3	246
Atp8a1_3_e2	Atp8a1_3	201
Atp9b_7_e1	Atp9b_7	201
Atp9b_7_se	Atp9b_7	278
Atp9b_7_e2	Atp9b_7	201
Atpaf2_2_e1	Atpaf2_2	201
Atpaf2_2_se	Atpaf2_2	336
Atpaf2_2_e2	Atpaf2_2	191
Atrx_10_e1	Atrx_10	201
Atrx_10_se	Atrx_10	315
Atrx_10_e2	Atrx_10	201
Atrx_12_e1	Atrx_12	201
Atrx_12_se	Atrx_12	314
Atrx_12_e2	Atrx_12	201
Atrx_13_e1	Atrx_13	201
Atrx_13_se	Atrx_13	386
Atrx_13_e2	Atrx_13	201
Atrx_4_e1	Atrx_4	201
Atrx_4_se	Atrx_4	271
Atrx_4_e2	Atrx_4	201
Atrx_7_e1	Atrx_7	201
Atrx_7_se	Atrx_7	386
Atrx_7_e2	Atrx_7	201
Atrx_8_e1	Atrx_8	201
Atrx_8_se	Atrx_8	315
Atrx_8_e2	Atrx_8	201
Atrx_9_e1	Atrx_9	201
Atrx_9_se	Atrx_9	386
Atrx_9_e2	Atrx_9	201
Atxn2_10_e1	Atxn2_10	201
Atxn2_10_se	Atxn2_10	411
Atxn2_10_e2	Atxn2_10	201
Atxn2_5_e1	Atxn2_5	201
Atxn2_5_se	Atxn2_5	255
Atxn2_5_e2	Atxn2_5	201
Atxn2_7_e1	Atxn2_7	201
Atxn2_7_se	Atxn2_7	370
Atxn2_7_e2	Atxn2_7	201
Aup1_2_e1	Aup1_2	201
Aup1_2_se	Aup1_2	221
Aup1_2_e2	Aup1_2	154
Azin1_3_e1	Azin1_3	201
Azin1_3_se	Azin1_3	361
Azin1_3_e2	Azin1_3	201
B4galt2_4_e1	B4galt2_4	153
B4galt2_4_se	B4galt2_4	195
B4galt2_4_e2	B4galt2_4	201
B4galt3_1_e1	B4galt3_1	184
B4galt3_1_se	B4galt3_1	292
B4galt3_1_e2	B4galt3_1	201
B9d1_1_e1	B9d1_1	201
B9d1_1_se	B9d1_1	313
B9d1_1_e2	B9d1_1	201
B9d1_4_e1	B9d1_4	201
B9d1_4_se	B9d1_4	298
B9d1_4_e2	B9d1_4	201
B9d1_5_e1	B9d1_5	201
B9d1_5_se	B9d1_5	298
B9d1_5_e2	B9d1_5	201
BC004004_5_e1	BC004004_5	201
BC004004_5_se	BC004004_5	292
BC004004_5_e2	BC004004_5	201
Bag2_1_e1	Bag2_1	201
Bag2_1_se	Bag2_1	311
Bag2_1_e2	Bag2_1	201
Bag6_2_e1	Bag6_2	201
Bag6_2_se	Bag6_2	233
Bag6_2_e2	Bag6_2	180
Bag6_4_e1	Bag6_4	157
Bag6_4_se	Bag6_4	225
Bag6_4_e2	Bag6_4	161
Bag6_7_e1	Bag6_7	201
Bag6_7_se	Bag6_7	348
Bag6_7_e2	Bag6_7	201
Banp_2_e1	Banp_2	201
Banp_2_se	Banp_2	318
Banp_2_e2	Banp_2	201
Banp_3_e1	Banp_3	201
Banp_3_se	Banp_3	327
Banp_3_e2	Banp_3	201
Baz2b_4_e1	Baz2b_4	201
Baz2b_4_se	Baz2b_4	390
Baz2b_4_e2	Baz2b_4	201
Baz2b_5_e1	Baz2b_5	201
Baz2b_5_se	Baz2b_5	243
Baz2b_5_e2	Baz2b_5	201
Bcas3_5_e1	Bcas3_5	201
Bcas3_5_se	Bcas3_5	246
Bcas3_5_e2	Bcas3_5	201
Bclaf1_1_e1	Bclaf1_1	201
Bclaf1_1_se	Bclaf1_1	348
Bclaf1_1_e2	Bclaf1_1	201
Bclaf1_nmdSE_1_e1	Bclaf1_nmdSE_1	201
Bclaf1_nmdSE_1_se	Bclaf1_nmdSE_1	429
Bclaf1_nmdSE_1_e2	Bclaf1_nmdSE_1	201
Bclaf1_nmdSE_2_e1	Bclaf1_nmdSE_2	167
Bclaf1_nmdSE_2_se	Bclaf1_nmdSE_2	330
Bclaf1_nmdSE_2_e2	Bclaf1_nmdSE_2	201
Bcs1l_4_e1	Bcs1l_4	201
Bcs1l_4_se	Bcs1l_4	265
Bcs1l_4_e2	Bcs1l_4	201
Bend5_3_e1	Bend5_3	201
Bend5_3_se	Bend5_3	350
Bend5_3_e2	Bend5_3	201
Bin1_1_e1	Bin1_1	201
Bin1_1_se	Bin1_1	309
Bin1_1_e2	Bin1_1	201
Bloc1s5_2_e1	Bloc1s5_2	201
Bloc1s5_2_se	Bloc1s5_2	260
Bloc1s5_2_e2	Bloc1s5_2	201
Blvra_4_e1	Blvra_4	201
Blvra_4_se	Blvra_4	320
Blvra_4_e2	Blvra_4	201
Bnip2_1_e1	Bnip2_1	201
Bnip2_1_se	Bnip2_1	237
